Item ID,Item_Description,Category,Year_Month_Str,Actual,Baseline_Predicted,Method,GB_Predicted
S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,Organizers,2025-10,2,5.5,"ARIMA(1,1,1)",1.9
S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,Organizers,2025-11,4,5.1,"ARIMA(1,1,1)",3.7
S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,Organizers,2025-12,7,4.7,"ARIMA(1,1,1)",6.5
S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,Organizers,2026-01,12,5.1,"ARIMA(1,1,1)",10.2
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-07,2,5.3,"ARIMA(1,1,1)",1.9
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-08,6,5.1,"ARIMA(1,1,1)",5.4
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-09,14,4.5,"ARIMA(1,1,1)",14.3
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-10,5,4.8,"ARIMA(1,1,1)",4.8
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-11,6,6.0,"ARIMA(1,1,1)",5.8
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2025-12,13,6.0,"ARIMA(1,1,1)",13.5
S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,Organizers,2026-01,1,6.1,"ARIMA(1,1,1)",0.9
S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,Organizers,2025-08,2,6.6,"ARIMA(1,1,1)",1.5
S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,Organizers,2025-09,13,5.1,"ARIMA(1,1,1)",12.9
S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,Organizers,2025-11,13,7.8,"ARIMA(1,1,1)",12.4
S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,Organizers,2025-12,4,9.6,"ARIMA(1,1,1)",3.7
S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,Organizers,2026-01,4,7.8,"ARIMA(1,1,1)",4.2
S19-FIDGTY-MCSK,Fidget Toy - Metal Card - Silver King,Toys,2025-07,2,1.7,SMA(3),1.9
S19-FIDGTY-MCSK,Fidget Toy - Metal Card - Silver King,Toys,2025-10,1,1.7,SMA(3),0.9
S19-FIDGTY-MCSK,Fidget Toy - Metal Card - Silver King,Toys,2025-12,1,1.3,SMA(3),1.0
S19-LBKPSS-REDD,PU Leather Plain Buckle Passport Holder - Red,Travel,2025-10,1,1.0,SMA(3),1.0
S19-LDHAMP-LDFR,Laundry Hamper - Large Drawstring Forest,Organizers,2025-07,2,1.1,"ARIMA(1,1,1)",1.9
S19-LDHAMP-LDFR,Laundry Hamper - Large Drawstring Forest,Organizers,2025-08,2,1.1,"ARIMA(1,1,1)",1.8
S19-LDHAMP-LDFR,Laundry Hamper - Large Drawstring Forest,Organizers,2025-10,2,1.2,"ARIMA(1,1,1)",1.8
S19-LDHAMP-LDFR,Laundry Hamper - Large Drawstring Forest,Organizers,2025-11,3,1.3,"ARIMA(1,1,1)",3.2
S19-LDHAMP-LDRH,Laundry Hamper - Large Drawstring Rocking Horse,Organizers,2025-07,1,1.0,SMA(3),1.0
S19-LDHAMP-LDRH,Laundry Hamper - Large Drawstring Rocking Horse,Organizers,2025-08,3,1.0,SMA(3),2.8
S19-LDHAMP-LDRH,Laundry Hamper - Large Drawstring Rocking Horse,Organizers,2025-10,1,1.7,SMA(3),1.0
S19-LDHAMP-LDRH,Laundry Hamper - Large Drawstring Rocking Horse,Organizers,2026-01,1,1.7,SMA(3),1.1
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2025-07,4,2.5,"ARIMA(1,1,1)",3.8
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2025-08,5,4.8,"ARIMA(1,1,1)",4.6
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2025-09,6,4.1,"ARIMA(1,1,1)",5.6
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2025-10,1,4.9,"ARIMA(1,1,1)",1.4
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2025-12,4,4.7,"ARIMA(1,1,1)",3.5
S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,Organizers,2026-01,1,2.0,"ARIMA(1,1,1)",5.8
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-07,2,4.4,"ARIMA(1,1,1)",2.2
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-08,5,4.2,"ARIMA(1,1,1)",4.9
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-09,4,2.8,"ARIMA(1,1,1)",3.9
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-10,7,3.6,"ARIMA(1,1,1)",7.0
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-11,5,3.7,"ARIMA(1,1,1)",4.9
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2025-12,4,5.2,"ARIMA(1,1,1)",3.9
S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,Organizers,2026-01,4,4.7,"ARIMA(1,1,1)",4.8
S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,Organizers,2025-07,12,2.8,"ARIMA(1,1,1)",10.7
S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,Organizers,2025-08,10,1.7,"ARIMA(1,1,1)",9.6
S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,Organizers,2025-09,15,2.7,"ARIMA(1,1,1)",13.7
S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,Organizers,2025-10,8,4.1,"ARIMA(1,1,1)",8.7
S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,Organizers,2025-11,2,3.9,"ARIMA(1,1,1)",1.7
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-07,6,7.1,"ARIMA(1,1,1)",5.9
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-08,4,5.8,"ARIMA(1,1,1)",4.4
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-09,7,4.3,"ARIMA(1,1,1)",6.7
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-10,6,4.4,"ARIMA(1,1,1)",5.9
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-11,1,6.0,"ARIMA(1,1,1)",1.4
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2025-12,6,3.2,"ARIMA(1,1,1)",5.8
S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,Organizers,2026-01,4,2.3,"ARIMA(1,1,1)",3.7
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-07,1,5.7,"ARIMA(1,1,1)",1.2
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-08,8,3.5,"ARIMA(1,1,1)",7.7
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-09,3,4.7,"ARIMA(1,1,1)",3.0
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-10,2,4.8,"ARIMA(1,1,1)",2.0
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-11,5,3.7,"ARIMA(1,1,1)",5.1
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2025-12,4,3.8,"ARIMA(1,1,1)",3.9
S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,Organizers,2026-01,5,4.1,"ARIMA(1,1,1)",4.9
S19-LDHAMP-XSBS,Laundry Hamper - XS Black White Stripes,Organizers,2025-07,1,1.4,"ARIMA(1,1,1)",1.0
S19-LDHAMP-XSBS,Laundry Hamper - XS Black White Stripes,Organizers,2025-08,2,0.6,"ARIMA(1,1,1)",1.9
S19-LDHAMP-XSBS,Laundry Hamper - XS Black White Stripes,Organizers,2025-10,1,1.1,"ARIMA(1,1,1)",1.0
S19-LDHAMP-XSBS,Laundry Hamper - XS Black White Stripes,Organizers,2025-12,1,0.7,"ARIMA(1,1,1)",1.1
S19-LDHAMP-XSBS,Laundry Hamper - XS Black White Stripes,Organizers,2026-01,3,0.4,"ARIMA(1,1,1)",2.5
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-07,2,2.4,"ARIMA(1,1,1)",2.5
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-08,15,1.8,"ARIMA(1,1,1)",13.3
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-09,3,14.0,"ARIMA(1,1,1)",3.5
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-10,9,5.7,"ARIMA(1,1,1)",8.2
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-11,15,7.0,"ARIMA(1,1,1)",15.5
S19-LMFPSS-BLCK,PU Leather Multi-function Passport Holder - Black,Travel,2025-12,3,15.5,"ARIMA(1,1,1)",3.2
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-07,1,1.7,"ARIMA(1,1,1)",1.1
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-08,5,1.1,"ARIMA(1,1,1)",6.0
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-09,2,2.3,"ARIMA(1,1,1)",2.0
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-10,5,3.1,"ARIMA(1,1,1)",5.1
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-11,5,3.3,"ARIMA(1,1,1)",5.2
S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,Travel,2025-12,3,4.5,"ARIMA(1,1,1)",3.2
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2025-07,1,2.4,"ARIMA(1,1,1)",1.1
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2025-08,4,1.1,"ARIMA(1,1,1)",3.8
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2025-10,4,2.1,"ARIMA(1,1,1)",3.5
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2025-11,4,4.0,"ARIMA(1,1,1)",3.5
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2025-12,3,4.2,"ARIMA(1,1,1)",3.2
S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,Travel,2026-01,1,3.8,"ARIMA(1,1,1)",1.1
S19-MCPCHO-BLCK,Multi Compartment Pouch Toiletry Organizer - Black,Organizers,2025-08,2,3.1,"ARIMA(1,1,1)",1.9
S19-MCPCHO-BLCK,Multi Compartment Pouch Toiletry Organizer - Black,Organizers,2025-09,1,3.4,"ARIMA(1,1,1)",1.0
S19-MCPCHO-GRAY,Multi Compartment Pouch Toiletry Organizer - Gray,Organizers,2025-09,1,2.3,"ARIMA(1,1,1)",0.9
S19-SLCODR-RNDM,Silicone Coaster Design Drain - Random,Home & Living,2025-12,7,3.0,Naive,9.0
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-07,1,8.3,"ARIMA(1,1,1)",1.3
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-08,20,7.1,"ARIMA(1,1,1)",20.3
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-09,3,8.7,"ARIMA(1,1,1)",4.2
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-10,11,9.1,"ARIMA(1,1,1)",10.2
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-11,7,8.6,"ARIMA(1,1,1)",6.5
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2025-12,27,8.8,"ARIMA(1,1,1)",25.2
S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,Home & Living,2026-01,4,10.3,"ARIMA(1,1,1)",3.2
S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,Home & Living,2025-07,8,5.9,"ARIMA(1,1,1)",8.1
S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,Home & Living,2025-08,3,7.2,"ARIMA(1,1,1)",2.7
S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,Home & Living,2025-09,2,4.7,"ARIMA(1,1,1)",1.7
S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,Home & Living,2025-12,4,3.1,"ARIMA(1,1,1)",4.4
S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,Home & Living,2026-01,18,3.6,"ARIMA(1,1,1)",18.3
S19-WBKEND-WLR0,Wooden Bookend - Dark Walnut Large Round No Logo,Home & Living,2025-07,2,4.8,"ARIMA(1,1,1)",1.7
S19-WBKEND-WLR0,Wooden Bookend - Dark Walnut Large Round No Logo,Home & Living,2025-08,4,4.2,"ARIMA(1,1,1)",4.3
S19-WBKEND-WLR0,Wooden Bookend - Dark Walnut Large Round No Logo,Home & Living,2025-09,3,3.8,"ARIMA(1,1,1)",3.2
S19-WBKEND-WLR0,Wooden Bookend - Dark Walnut Large Round No Logo,Home & Living,2025-10,9,3.5,"ARIMA(1,1,1)",8.5
S19-WBKEND-WLR0,Wooden Bookend - Dark Walnut Large Round No Logo,Home & Living,2026-01,17,4.9,"ARIMA(1,1,1)",19.5
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2025-07,1,2.6,"ARIMA(1,1,1)",1.0
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2025-08,1,1.2,"ARIMA(1,1,1)",1.2
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2025-10,2,1.1,"ARIMA(1,1,1)",2.1
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2025-11,3,1.7,"ARIMA(1,1,1)",3.2
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2025-12,7,2.4,"ARIMA(1,1,1)",7.0
S20-8TBOTS-BLUE,8-in-1 Travel Bottle Set - Stupid Little Elephant - Blue,Travel,2026-01,2,5.1,"ARIMA(1,1,1)",1.5
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-07,3,2.6,"ARIMA(1,1,1)",2.9
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-08,3,2.7,"ARIMA(1,1,1)",2.9
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-09,3,2.7,"ARIMA(1,1,1)",3.1
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-10,4,2.7,"ARIMA(1,1,1)",4.0
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-11,3,3.2,"ARIMA(1,1,1)",3.0
S20-8TBOTS-GRAY,8-in-1 Travel Bottle Set - Stupid Little Elephant - Gray,Travel,2025-12,7,3.2,"ARIMA(1,1,1)",14.7
S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,Travel,2025-09,3,3.2,"ARIMA(1,1,1)",2.7
S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,Travel,2025-11,1,3.1,"ARIMA(1,1,1)",1.0
S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,Travel,2025-12,6,1.3,"ARIMA(1,1,1)",5.7
S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,Travel,2026-01,3,4.9,"ARIMA(1,1,1)",2.4
S20-PHWGHA-BLCK,Portable Hanging Digital Weighing Scale - Black,Travel,2025-07,4,5.4,"ARIMA(1,1,1)",3.7
S20-PHWGHA-BLCK,Portable Hanging Digital Weighing Scale - Black,Travel,2025-08,4,6.0,"ARIMA(1,1,1)",3.5
S20-PHWGHA-BLCK,Portable Hanging Digital Weighing Scale - Black,Travel,2025-09,3,5.4,"ARIMA(1,1,1)",3.2
S20-PRSBT1-BLCK,10ml Perfume Alcohol Spray Bottle - Black,Beauty & Fashion,2025-08,4,2.7,"ARIMA(1,1,1)",3.9
S20-PRSBT1-BLCK,10ml Perfume Alcohol Spray Bottle - Black,Beauty & Fashion,2025-09,7,1.8,"ARIMA(1,1,1)",6.7
S20-PRSBT1-GRAY,10ml Perfume Alcohol Spray Bottle - Gray,Beauty & Fashion,2025-08,4,1.0,"ARIMA(1,1,1)",3.8
S20-PRSBT1-GRAY,10ml Perfume Alcohol Spray Bottle - Gray,Beauty & Fashion,2025-10,2,2.5,"ARIMA(1,1,1)",1.9
S20-PRSBT1-GRAY,10ml Perfume Alcohol Spray Bottle - Gray,Beauty & Fashion,2025-12,2,2.2,"ARIMA(1,1,1)",1.8
S20-PRSBT1-PINK,10ml Perfume Alcohol Spray Bottle - Pink,Beauty & Fashion,2025-09,5,1.5,"ARIMA(1,1,1)",4.6
S20-PRSBT1-PINK,10ml Perfume Alcohol Spray Bottle - Pink,Beauty & Fashion,2025-12,3,0.1,"ARIMA(1,1,1)",3.1
S20-PRSBT1-TPRT,10ml Perfume Alcohol Spray Bottle - Transparent,Beauty & Fashion,2025-07,2,1.9,"ARIMA(1,1,1)",2.3
S20-PRSBT1-TPRT,10ml Perfume Alcohol Spray Bottle - Transparent,Beauty & Fashion,2025-08,3,1.9,"ARIMA(1,1,1)",3.1
S20-PRSBT1-TPRT,10ml Perfume Alcohol Spray Bottle - Transparent,Beauty & Fashion,2025-09,4,3.0,"ARIMA(1,1,1)",3.5
S20-PRSBT1-TPRT,10ml Perfume Alcohol Spray Bottle - Transparent,Beauty & Fashion,2025-11,2,4.0,"ARIMA(1,1,1)",1.9
S20-PRSBT1-WHTE,10ml Perfume Alcohol Spray Bottle - White,Beauty & Fashion,2025-08,1,1.8,"ARIMA(1,1,1)",1.4
S20-PRSBT1-WHTE,10ml Perfume Alcohol Spray Bottle - White,Beauty & Fashion,2025-09,6,1.1,"ARIMA(1,1,1)",6.6
S20-PRSBT1-WHTE,10ml Perfume Alcohol Spray Bottle - White,Beauty & Fashion,2025-11,5,1.9,"ARIMA(1,1,1)",5.2
S20-PRSBT1-WHTE,10ml Perfume Alcohol Spray Bottle - White,Beauty & Fashion,2025-12,2,4.2,"ARIMA(1,1,1)",1.9
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2025-07,5,4.3,SMA(3),3.9
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2025-08,7,5.3,SMA(3),7.0
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2025-09,2,5.7,SMA(3),2.2
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2025-10,4,4.7,SMA(3),3.6
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2025-12,1,4.3,SMA(3),1.0
S20-SLCAPD-P1PS,Silicone Case Bluetooth Earphones - Pro 1st Gen - PS Controller,Wallets & Cases,2026-01,6,2.3,SMA(3),5.6
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2025-07,39,19.4,"ARIMA(1,1,1)",34.8
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2025-08,8,32.4,"ARIMA(1,1,1)",8.6
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2025-10,22,25.3,"ARIMA(1,1,1)",23.9
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2025-11,21,23.9,"ARIMA(1,1,1)",20.8
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2025-12,19,24.0,"ARIMA(1,1,1)",19.2
S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,Wallets & Cases,2026-01,27,23.6,"ARIMA(1,1,1)",25.9
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-07,7,3.5,"ARIMA(1,1,1)",6.9
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-08,12,4.6,"ARIMA(1,1,1)",11.3
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-09,3,7.9,"ARIMA(1,1,1)",1.8
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-10,3,5.7,"ARIMA(1,1,1)",3.3
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-11,3,5.4,"ARIMA(1,1,1)",2.9
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2025-12,1,5.2,"ARIMA(1,1,1)",1.0
S20-SLCAPD-P1XB,Silicone Case Bluetooth Earphones - Pro 1st Gen - Xbox Controller,Wallets & Cases,2026-01,3,4.4,"ARIMA(1,1,1)",2.5
S20-SLCAPD-P2CB,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Carbon Fiber Texture - Black,Wallets & Cases,2025-10,3,1.3,SMA(3),2.8
S20-SLCAPD-P2CY,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Carbon Fiber Texture - Yellow,Wallets & Cases,2025-10,1,1.0,SMA(3),0.9
S20-SLCAPD-P2LK,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Cliplock Style - Black,Wallets & Cases,2025-07,1,2.4,"ARIMA(1,1,1)",1.1
S20-SLCAPD-P2LR,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Cliplock Style - Red,Wallets & Cases,2026-01,1,1.0,SMA(3),0.6
S20-SLCAPD-P2LU,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Cliplock Style - Blue,Wallets & Cases,2025-07,2,1.0,SMA(3),1.9
S20-SLCAPD-P2LU,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Cliplock Style - Blue,Wallets & Cases,2025-08,1,1.3,SMA(3),1.0
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-07,13,14.5,"ARIMA(1,1,1)",13.5
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-08,18,15.0,"ARIMA(1,1,1)",16.8
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-09,14,16.0,"ARIMA(1,1,1)",14.6
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-10,7,17.0,"ARIMA(1,1,1)",7.4
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-11,9,14.4,"ARIMA(1,1,1)",9.0
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2025-12,8,11.5,"ARIMA(1,1,1)",8.3
S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,Wallets & Cases,2026-01,7,10.0,"ARIMA(1,1,1)",7.7
S20-SLCAPD-R3LK,Silicone Case Bluetooth Earphones - 3rd Gen - Cliplock Style - Black,Wallets & Cases,2025-07,1,1.8,"ARIMA(1,1,1)",1.1
S20-SLCAPD-R3LK,Silicone Case Bluetooth Earphones - 3rd Gen - Cliplock Style - Black,Wallets & Cases,2025-08,2,1.3,"ARIMA(1,1,1)",1.9
S20-SLCAPD-R3LR,Silicone Case Bluetooth Earphones - 3rd Gen - Cliplock Style - Red,Wallets & Cases,2025-08,2,1.7,SMA(3),1.9
S20-SLCAPD-R3LU,Silicone Case Bluetooth Earphones - 3rd Gen - Cliplock Style - Blue,Wallets & Cases,2025-11,1,1.0,SMA(3),1.0
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-07,6,4.4,"ARIMA(1,1,1)",5.0
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-08,1,5.4,"ARIMA(1,1,1)",1.4
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-09,4,3.9,"ARIMA(1,1,1)",4.0
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-10,3,3.2,"ARIMA(1,1,1)",3.2
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-11,1,3.2,"ARIMA(1,1,1)",1.2
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2025-12,1,2.3,"ARIMA(1,1,1)",5.9
S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,Organizers,2026-01,3,1.4,"ARIMA(1,1,1)",7.5
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-07,8,12.7,"ARIMA(1,1,1)",8.1
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-08,8,10.1,"ARIMA(1,1,1)",8.0
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-09,6,8.7,"ARIMA(1,1,1)",6.0
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-10,5,6.9,"ARIMA(1,1,1)",6.1
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-11,8,6.0,"ARIMA(1,1,1)",15.6
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2025-12,9,7.6,"ARIMA(1,1,1)",16.7
S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,Organizers,2026-01,9,8.1,"ARIMA(1,1,1)",25.5
S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,Organizers,2025-07,1,7.6,"ARIMA(1,1,1)",0.8
S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,Organizers,2025-08,2,4.1,"ARIMA(1,1,1)",1.7
S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,Organizers,2025-09,3,1.2,"ARIMA(1,1,1)",2.8
S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,Organizers,2025-10,5,2.3,"ARIMA(1,1,1)",4.4
